Timestamp(ms),PlayerRotX,PlayerRotY,TargetRotX,TargetRotY,Fired,HitTarget
55084.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55104.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55127.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55136.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55159.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55170.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55188.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55210.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55219.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55241.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55259.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55312.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55313.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55313.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55321.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55337.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55354.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55371.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55394.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55403.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55424.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55444.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55453.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55474.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55494.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55504.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55523.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55544.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55553.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55572.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55584.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55603.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55624.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55635.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55655.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55674.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55685.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55706.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55726.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55736.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55756.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55819.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55819.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55819.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55819.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55836.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55852.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55869.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55890.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55909.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55920.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55940.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55962.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55970.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
55989.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56013.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56023.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56044.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56053.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56074.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56094.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56104.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56125.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56135.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56155.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56176.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56186.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56205.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56224.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56235.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56255.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56276.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56326.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56326.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56326.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56343.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56359.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56376.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56385.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56406.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56428.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56438.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56458.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56469.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56488.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56509.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56518.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56538.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56558.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56570.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56590.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56610.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56620.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56640.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56651.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56672.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56692.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56703.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56723.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56741.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56752.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56771.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56833.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56833.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56833.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56842.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56858.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56875.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56893.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56903.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56924.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56944.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56955.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56974.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
56985.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57005.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57024.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57047.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57059.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57076.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57087.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57107.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57129.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57141.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57158.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57168.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57187.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57209.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57228.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57239.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57257.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57268.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57288.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57344.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57344.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57344.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57357.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57374.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57391.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57409.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57419.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57440.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57458.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57470.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57490.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57501.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57522.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57540.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57552.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57573.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57594.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57605.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57623.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57635.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57655.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57673.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57685.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57706.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57727.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57737.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57757.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57777.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57787.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57848.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57849.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57849.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57857.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57874.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57890.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57909.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57918.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57938.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57957.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57968.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
57988.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58007.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58019.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58039.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58061.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58071.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58091.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58101.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58122.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58143.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58152.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58170.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58192.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58201.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58221.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58240.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58262.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58270.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58291.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58355.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58355.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58355.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58355.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58371.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58471.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58491.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58506.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58520.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58540.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58551.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58571.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58594.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58604.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58623.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58634.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58654.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58677.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58685.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58702.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58720.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58741.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58752.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58772.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58792.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58803.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58823.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58842.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58854.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58875.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58886.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58905.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58926.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58934.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58956.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58976.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
58987.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59007.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59025.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59037.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59058.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59068.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59088.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59107.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59119.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59140.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59161.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59170.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59189.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59210.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59221.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59241.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59253.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59272.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59292.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59302.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59322.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59343.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59356.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59372.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59393.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59403.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59423.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59442.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59453.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59476.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59498.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59509.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59525.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59542.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59553.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59571.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59592.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59603.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59637.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59637.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59654.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59672.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59691.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59702.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59721.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59743.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59753.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59772.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59792.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59804.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59823.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59843.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59854.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59873.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59884.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59904.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59926.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59935.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59954.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59975.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
59986.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60006.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60025.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60036.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60055.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60075.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60086.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60105.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60124.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60135.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60157.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60177.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60186.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60316.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60342.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60354.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60365.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60385.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60408.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60418.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60437.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60449.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60470.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60490.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60501.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60521.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60532.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60551.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60572.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60583.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60603.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60622.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60633.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60683.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60683.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60683.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60701.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60720.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60736.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60753.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60765.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60785.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60806.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60816.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60835.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60855.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60866.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60886.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60905.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60916.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60937.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60948.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60966.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60987.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
60998.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61018.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61038.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61048.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61068.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61087.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61107.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61119.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61138.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61190.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61190.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61191.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61199.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61215.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61232.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61251.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61273.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61284.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61303.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61323.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61333.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61353.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61373.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61385.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61404.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61414.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61435.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61455.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61467.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61487.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61507.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61518.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61538.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61547.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61567.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61587.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61608.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61618.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61639.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61688.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61689.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61689.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61705.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61723.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61738.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61750.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61771.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61782.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61802.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61821.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61841.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
61853.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
62200.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
62200.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
62201.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
